GNIS_ID,FIPS_CODE
1497043,56000
1497044,56200
1497045,56280
1497047,56464
1497048,56496
1497049,56512
1497050,56520
1497051,57000
1497052,57144
1497054,57235
1497055,57535
1497056,58015
1497057,58050
1497058,58056
1497059,58696
1497060,58904
1497061,59104
1497062,59108
1497063,59320
1497064,59470
1497065,59600
1497066,59656
1497068,60415
1497069,60440
1497070,60488
1497070,60488
1497071,60664
1497072,60680
1497073,60744
1497074,60808
1497075,60888
1497076,60984
1497077,61000
1497078,61108
1497078,61108
1497080,61165
1497081,61336
1497083,61464
1497084,61592
1497085,61656
1497086,61688
1497087,61832
1497088,61992
1497089,62008
1497092,62488
1497093,62744
1497094,62920
1497095,62945
1497096,63032
1497097,63256
1497098,63304
1497099,63336
1497100,63880
1497101,63864
1497102,64000
1497103,64016
1497104,64440
1497105,64544
1497106,64704
1497107,64795
1497108,64912
1497109,64960
1497110,65248
1497112,65472
1497113,66208
1497114,66308
1497115,66775
1497117,67304
1497118,67576
1497120,67710
1497122,68280
1497123,68624
1497124,68736
1497126,69180
1497128,69792
1497129,70208
1497131,70896
1497132,71008
1497133,71488
1497138,66896
1497139,67620
1497141,87984
1497142,88032
1497144,71620
1497145,71664
1497146,72040
1497148,72220
1497150,72384
1497151,72400
1497152,72432
1497153,72480
1497154,73024
1497156,73260
1497157,73936
1497159,74752
1497161,74624
1497162,74896
1497165,75664
1497168,76368
1497169,76440
1497172,76918
1497173,76976
1497177,77360
1497178,77440
1497179,77728
1497180,78224
1497181,78425
1497183,79168
1497184,79722
1497186,79776
1497187,80528
1497189,80852
1497190,81065
1497191,82064
1497192,82150
1497193,82496
1497194,82502
1497195,82768
1497197,82960
1497198,83210
1497199,83520
1497200,84155
1497201,84395
1497202,84464
1497204,84816
1497205,84832
1497206,84592
1497207,84598
1497208,84875
1497210,85612
1497211,85608
1497212,86144
1497213,86192
1497214,86272
1497215,86352
1497216,86368
1497217,86960
1497220,87248
1497221,87200
1497222,87312
1497238,99011
1497321,44476
1497326,49640
1497349,71600
1497354,75584
1497376,99051
1497394,46824
1497431,99027
1497458,39976
1497537,38712
1497572,69488
1497573,99167
1497612,11816
1497660,39576
1497699,59816
1497708,64432
1497739,75248
1497748,99185
1497770,99007
1497787,30960
1497831,99047
1497886,58456
1497999,99141
1498086,31344
1498101,40840
1498112,49192
1498113,48104
1498172,99169
1498188,74432
1498194,75808
1498204,80816
1498258,28336
1498278,37048
1498305,48824
1498320,60776
1498359,99191
1498398,00724
1498400,03784
1498404,53992
1498405,07784
1498415,01000
1498416,09816
1498417,11032
1498420,18448
1498421,21344
1498422,25808
1498423,27200
1498424,29600
1498425,29744
1498426,30208
1498428,38424
1498429,47672
1498430,48952
1498431,48968
1498434,57688
1498435,61832
1498436,63768
1498438,65392
1498439,68000
1498440,99780
1498443,83680
1498444,00148
1498445,00180
1498446,01640
1498447,01672
1498448,02072
1498449,03896
1498450,05544
1498451,06936
1498453,06968
1498454,08888
1498456,09016
1498457,10360
1498458,10840
1498459,11212
1498460,11512
1498461,12145
1498462,14952
1498463,14968
1498464,15000
1498465,16192
1498467,16608
1498468,17552
1498469,19600
1498470,19728
1498471,20752
1498472,20768
1498473,22576
1498474,24752
1498475,25808
1498476,26496
1498477,27440
1498477,27440
1498478,27824
1498479,28544
1498480,29968
1498481,30496
1498482,31600
1498483,31808
1498484,32896
1498485,33648
1498486,35128
1498487,35160
1498489,35624
1498490,36216
1498493,37336
1498495,39528
1498497,41272
1498499,42536
1498500,42568
1498501,42792
1498502,43704
1498503,44520
1498504,44696
1498505,44984
1498506,45512
1498507,47144
1498508,47224
1498509,47496
1498510,47528
1498511,48488
1498512,48952
1498513,49464
1498514,49784
1498515,50104
1498517,52680
1498518,52952
1498522,55592
1498523,55800
1498524,58383
1498525,59496
1498526,60392
1498527,61208
1498531,64384
1498533,70000
1498534,70112
1498536,07976
1498537,88000
1498540,74912
1498541,76912
1498542,77568
1498543,77792
1498547,80535
1498551,86160
1498552,86720
1498553,87072
1498554,35000
1498555,56000
1498556,64000
1498557,57000
1498558,16000
1498559,82000
1498560,76432
1498561,14904
1498563,35624
1499037,00110
1499038,00164
1499039,00300
1499041,00335
1499042,00436
1499043,00484
1499044,00516
1499046,00740
1499047,00745
1499048,01192
1499049,01352
1499052,01580
1499053,01695
1499054,01810
1499055,02015
1499056,02104
1499058,02328
1499059,02340
1499060,03096
1499061,03112
1499062,03304
1499063,03320
1499064,03325
1499065,03352
1499067,03496
1499068,03544
1499069,03560
1499070,03565
1499071,03976
1499072,03992
1499073,04035
1499074,04056
1499075,04060
1499086,04184
1499088,04472
1499089,04504
1499090,04510
1499091,04525
1499093,04735
1499094,04786
1499095,04865
1499095,04865
1499096,05000
1499097,05055
1499098,05256
1499099,05325
1499100,05336
1499103,05410
1499105,05600
1499106,05628
1499107,05632
1499108,05640
1499109,05672
1499110,05736
1499111,05745
1499112,05752
1499113,05760
1499116,06088
1499117,06560
1499118,06616
1499119,06696
1499120,06800
1499121,06830
1499122,06835
1499124,07010
1499125,07128
1499128,07172
1499129,07235
1499130,07256
1499131,07320
1499133,07416
1499136,07512
1499140,07710
1499141,07752
1499143,07855
1499144,07885
1499145,07950
1499150,08200
1499152,08542
1499153,08755
1499155,09155
1499156,09224
1499157,09320
1499158,09336
1499159,09368
1499160,10024
1499161,10035
1499163,10095
1499165,10210
1499166,10125
1499167,10338
1499168,10385
1499169,10424
1499170,10445
1499171,10450
1499172,10520
1499176,10765
1499177,10888
1499179,10968
1499180,11016
1499187,11308
1499188,11316
1499190,11336
1499191,11368
1499192,11604
1499193,11640
1499194,11695
1499196,11736
1499197,11752
1499198,11800
1499199,11820
1499200,11875
1499201,11905
1499205,11960
1499207,12080
1499210,12735
1499211,12760
1499213,12936
1499214,12945
1499215,12984
1499216,13075
1499217,13100
1499219,13165
1499221,13352
1499223,13600
1499225,13672
1499227,13904
1499228,13928
1499231,14270
1499232,14216
1499233,14328
1499234,14536
1499235,14552
1499236,14568
1499237,14664
1499241,14910
1499242,15064
1499243,15170
1499244,15176
1499245,15160
1499246,16005
1499247,16085
1499253,16410
1499254,16425
1499256,16496
1499262,16624
1499263,16670
1499264,16752
1499265,16832
1499266,16896
1499270,17328
1499271,17392
1499272,17400
1499274,17548
1499275,17578
1499276,17680
1499277,17728
1499279,17888
1499280,18032
1499281,18040
1499282,18128
1499283,18224
1499284,18278
1499286,18384
1499287,18425
1499288,18440
1499289,18490
1499290,18544
1499291,18565
1499292,18656
1499294,18885
1499295,18960
1499296,19015
1499297,19080
1499300,19780
1499301,19872
1499302,19968
1499303,20304
1499304,20358
1499305,20362
1499306,20378
1499310,20532
1499312,20600
1499313,20672
1499315,20784
1499316,20852
1499319,21040
1499320,21072
1499321,21203
1499322,21206
1499323,21232
1499324,21392
1499327,21584
1499328,21635
1499329,21960
1499331,21670
1499332,21760
1499333,21984
1499334,22112
1499335,22128
1499336,22230
1499338,22288
1499340,22387
1499342,22510
1499343,22720
1499345,22745
1499347,22832
1499348,22848
1499349,22896
1499350,22976
1499351,23008
1499354,23195
1499355,23360
1499358,23532
1499359,23610
1499360,23625
1499361,23744
1499362,23760
1499363,23895
1499364,24122
1499365,24128
1499366,24176
1499368,24240
1499369,24255
1499370,24320
1499371,24496
1499372,24672
1499375,24656
1499376,24845
1499378,24992
1499379,25035
1499382,25445
1499383,25575
1499384,25664
1499385,25675
1499386,25680
1499387,25685
1499389,25904
1499390,26064
1499391,26105
1499393,26135
1499394,26208
1499395,26272
1499396,26315
1499397,26325
1499398,26368
1499399,26425
1499400,26432
1499401,26880
1499403,26736
1499404,26912
1499405,26928
1499406,26922
1499407,27120
1499409,27520
1499410,27545
1499412,27915
1499417,28020
1499418,28135
1499419,28176
1499420,28160
1499425,28400
1499426,28472
1499431,28565
1499432,28725
1499433,28752
1499435,29044
1499436,29164
1499439,29248
1499440,29250
1499441,29254
1499442,29280
1499445,29385
1499446,29392
1499447,29504
1499448,29664
1499449,29696
1499450,29732
1499451,29776
1499452,29808
1499453,29880
1499454,29888
1499456,30000
1499457,30155
1499460,30345
1499461,30368
1499463,30448
1499464,30452
1499465,30525
1499466,30560
1499467,30725
1499469,30875
1499470,30880
1499471,30928
1499473,30944
1499475,31008
1499476,31120
1499477,31465
1499478,31270
1499479,31520
1499480,31536
1499483,31895
1499484,32224
1499485,32245
1499486,32288
1499492,32448
1499493,32816
1499496,32880
1499497,32672
1499498,32656
1499499,32784
1499501,32916
1499502,33120
1499503,33136
1499504,33195
1499505,33328
1499507,33472
1499509,33520
1499512,33768
1499513,33808
1499514,33840
1499515,33936
1499516,34240
1499517,34288
1499519,34325
1499520,35135
1499521,35144
1499523,35164
1499524,35168
1499525,35172
1499526,35240
1499527,35330
1499528,35704
1499529,35608
1499531,35656
1499532,35736
1499533,35760
1499534,35768
1499535,35800
1499537,35870
1499538,35880
1499540,35890
1499541,35976
1499542,36072
1499543,36213
1499544,36280
1499545,36285
1499546,36364
1499547,36424
1499548,36456
1499549,36680
1499549,36680
1499550,36750
1499551,36802
1499552,36814
1499557,36888
1499558,37000
1499559,37032
1499560,37016
1499561,37144
1499562,37240
1499563,37288
1499564,37510
1499566,37602
1499567,37880
1499567,37880
1499569,38008
1499570,38020
1499572,38344
1499573,38350
1499574,38360
1499576,38412
1499577,38488
1499578,38568
1499579,38572
1499582,38660
1499587,38975
1499589,39200
1499590,39208
1499592,39230
1499593,39336
1499594,39760
1499595,39816
1499598,40130
1499599,40152
1499602,40175
1499603,40195
1499604,40415
1499605,40424
1499606,40430
1499610,41144
1499612,41295
1499614,41345
1499615,41440
1499617,41944
1499618,42045
1499620,42056
1499621,42120
1499622,42160
1499623,42168
1499627,42504
1499627,42504
1499629,42610
1499631,42772
1499632,42856
1499634,42915
1499636,43160
1499637,43464
1499638,43520
1499639,43582
1499640,43612
1499641,43665
1499643,43848
1499644,44392
1499645,44450
1499646,44472
1499647,44504
1499648,44536
1499649,44685
1499650,44800
1499651,44840
1499652,44856
1499653,44992
1499654,45120
1499656,45215
1499657,45256
1499659,45448
1499660,45560
1499661,45535
1499662,45565
1499664,45688
1499665,45938
1499666,45944
1499667,45955
1499668,46008
1499672,46056
1499678,46350
1499679,46424
1499681,46456
1499682,46536
1499683,46616
1499684,46632
1499685,46704
1499688,46792
1499689,47416
1499691,47592
1499692,47768
1499693,47890
1499694,47832
1499695,47928
1499696,47960
1499697,47976
1499699,48472
1499701,48660
1499702,48840
1499705,49570
1499707,49848
1499709,49920
1499710,49960
1499711,50056
1499713,50152
1499714,50200
1499715,50230
1499716,50248
1499717,50376
1499718,50408
1499720,48120
1499721,48190
1499723,48440
1499725,50872
1499726,50860
1499727,50856
1499728,50936
1499728,50936
1499729,50952
1499732,51125
1499733,51336
1499734,51345
1499735,51390
1499736,51395
1499740,51528
1499742,51650
1499744,51688
1499747,52000
1499748,52065
1499749,52072
1499751,52200
1499752,52320
1499753,52344
1499754,52456
1499756,52600
1499757,52655
1499760,52920
1499760,52920
1499761,53044
1499762,53048
1499763,53080
1499764,53128
1499764,53128
1499766,53192
1499768,53272
1499769,53440
1499770,53432
1499771,53485
1499773,53960
1499774,54044
1499775,54056
1499776,54060
1499777,54106
1499778,54140
1499779,54392
1499780,54418
1499781,54450
1499783,54580
1499784,54696
1499785,54744
1499786,54776
1499787,54945
1499788,54960
1499789,54968
1499790,55265
1499791,55464
1499792,55528
1499793,55560
1499794,55615
1499795,56048
1499796,55842
1499797,55976
1499798,56136
1499799,56265
1499800,56288
1499801,56320
1499802,56416
1499804,56450
1499806,57576
1499807,57592
1499808,57800
1499809,57976
1499812,58200
1499813,58192
1499815,58520
1499816,58655
1499817,58632
1499818,58728
1499819,58984
1499820,59165
1499821,59170
1499824,59416
1499825,59448
1499826,59520
1499828,59640
1499830,59960
1499832,60200
1499833,60254
1499836,60424
1499837,60500
1499838,60502
1499842,60605
1499843,60755
1499844,60815
1499846,60936
1499847,60968
1499849,61090
1499851,61128
1499852,61135
1499853,61265
1499856,61704
1499857,61775
1499859,61880
1499862,62035
1499864,62125
1499866,62172
1499868,62456
1499873,62595
1499874,62625
1499876,62664
1499878,62740
1499880,62824
1499882,62958
1499883,62962
1499884,63085
1499885,63135
1499886,63176
1499887,63240
1499888,63250
1499889,63496
1499890,63550
1499893,63650
1499896,63772
1499897,63795
1499898,63912
1499899,63928
1499900,63784
1499903,64215
1499904,64225
1499905,64256
1499906,64272
1499907,64288
1499909,64336
1499910,64395
1499911,64400
1499912,64416
1499913,64500
1499914,64550
1499915,64560
1499916,64624
1499919,64688
1499920,64784
1499922,64880
1499924,65092
1499925,65120
1499926,65264
1499927,65280
1499928,65296
1499929,65360
1499930,65456
1499932,65568
1499933,65696
1499934,65728
1499937,65888
1499938,66032
1499939,66048
1499940,66080
1499942,66180
1499943,66192
1499945,66304
1499946,66312
1499947,66480
1499948,66512
1499949,66565
1499950,66570
1499951,66672
1499953,66800
1499954,67058
1499955,67064
1499956,66864
1499957,67000
1499958,67016
1499960,67220
1499961,67240
1499962,67272
1499964,67345
1499965,67352
1499966,67416
1499967,67464
1499968,67675
1499969,67752
1499970,67760
1499971,68000
1499973,68185
1499975,68208
1499976,68265
1499977,68272
1499980,68400
1499981,68345
1499982,68448
1499983,68496
1499984,68630
1499985,68900
1499986,68885
1499988,69040
1499989,69056
1499990,69104
1499991,69152
1499992,69168
1499997,69205
1499998,69232
1499999,69240
1500000,69344
1500001,69365
1500003,69445
1500005,69545
1500006,69536
1500007,69616
1500008,69680
1500011,69880
1500012,69920
1500015,70055
1500020,70192
1500023,70256
1500024,70265
1500025,70288
1500027,70315
1500028,70352
1500030,70480
1500031,70528
1500033,70576
1500034,70592
1500036,70635
1500037,70640
1500039,70704
1500040,70715
1500041,70800
1500042,70816
1500043,70834
1500044,70840
1500046,70885
1500047,70976
1500049,70992
1500050,71040
1500052,71088
1500054,71200
1500055,71248
1500056,71280
1500058,71440
1500059,71424
1500060,85064
1500061,71584
1500063,13784
1500069,48000
1500072,64576
1500073,65392
1500076,87930
1500078,88128
1500079,88145
1500080,88224
1500081,88240
1500083,88352
1500084,88416
1500085,88455
1500086,88464
1500087,71712
1500088,71812
1500090,71875
1500091,71904
1500093,72048
1500094,72057
1500096,72080
1500098,72208
1500104,72504
1500106,72585
1500107,72688
1500110,72736
1500111,72816
1500113,72848
1500114,72854
1500116,72864
1500117,72912
1500118,72944
1500122,73190
1500123,73192
1500124,73204
1500126,73224
1500127,73228
1500128,73296
1500130,73360
1500131,73376
1500133,73440
1500134,73790
1500135,74235
1500136,74272
1500138,74384
1500139,74464
1500140,74480
1500141,74688
1500142,74784
1500143,74540
1500144,74544
1500145,74816
1500146,74848
1500147,74944
1500149,74992
1500150,75002
1500151,75008
1500153,75180
1500154,75216
1500155,75232
1500156,75264
1500158,75328
1500159,75344
1500160,75376
1500161,75392
1500162,75504
1500163,75600
1500165,75712
1500166,75735
1500167,75798
1500168,75802
1500169,75824
1500170,75840
1500171,75865
1500172,75892
1500173,75898
1500174,75952
1500176,75984
1500178,76016
1500179,76055
1500180,76105
1500181,76185
1500182,76256
1500184,76272
1500185,76330
1500186,76352
1500187,76432
1500190,76600
1500191,76608
1500192,76736
1500193,76800
1500194,76832
1500195,76854
1500196,76860
1500197,76880
1500198,76960
1500199,77015
1500199,77015
1500200,77056
1500201,77152
1500202,77205
1500203,77312
1500204,77370
1500205,77400
1500206,77520
1500209,77872
1500210,77925
1500211,77952
1500212,77996
1500213,78000
1500214,78016
1500215,78025
1500219,78368
1500220,78352
1500221,78384
1500222,78395
1500223,78416
1500227,78736
1500229,78780
1500230,78880
1500231,79024
1500232,79184
1500233,79205
1500234,79360
1500235,79392
1500238,79488
1500239,79504
1500240,79520
1500241,79657
1500242,79664
1500245,79712
1500247,80048
1500248,80224
1500249,80272
1500251,80512
1500252,80608
1500253,80688
1500254,80825
1500255,80848
1500256,80864
1500257,81008
1500258,81072
1500259,81216
1500260,81280
1500261,82000
1500262,82016
1500263,82096
1500264,82256
1500265,82320
1500267,82368
1500268,82480
1500271,82624
1500273,82775
1500274,82816
1500275,82864
1500276,82944
1500277,83088
1500278,83136
1500279,83168
1500280,83248
1500281,83504
1500282,83420
1500284,83456
1500286,83600
1500287,83625
1500288,83680
1500290,83824
1500291,83920
1500292,84000
1500293,84144
1500294,84256
1500295,84304
1500296,84950
1500297,84960
1500298,84970
1500298,84970
1500302,84864
1500303,84928
1500304,84890
1500305,85200
1500306,85216
1500307,85264
1500308,85280
1500309,85408
1500310,85520
1500311,85536
1500314,85616
1500316,85648
1500317,85936
1500318,85840
1500319,85870
1500320,85925
1500323,86256
1500324,86288
1500327,86645
1500328,86784
1500329,86832
1500330,86838
1500331,86842
1500332,86880
1500333,86896
1500335,87000
1500336,87040
1500338,87156
1500339,87164
1500342,87225
1500343,87232
1500344,87360
1500345,87370
1500346,87414
1500347,87520
1500348,87568
1500349,87584
1500350,87616
1500351,87705
1500352,87712
1500353,87744
1500354,87776
1500355,87792
1500399,50184
1500440,99139
1500545,99173
1500620,08280
1500643,13912
1500674,22752
1500710,33952
1500747,99117
1500931,49768
1500936,99125
1501031,73056
1501039,83328
1501042,84896
1501122,99081
1501137,57304
1501196,99077
1501265,79696
1501336,42520
1501379,99197
1501465,99155
1501502,99029
1501512,16280
1501641,73712
1501937,00548
1502063,48728
1502085,58225
1502770,99089
1502780,13512
1502782,17504
1502783,19952
1502785,20848
1502793,30016
1502794,34064
1502798,42024
1502802,50760
1502806,71344
1502808,74320
1502812,79456
1539496,32440
1539496,32440
1549758,40660
1549758,40660
1549869,62404
1549869,62404
1551778,46156
1551778,46156
1553909,07852
1553909,07852
1673638,99017
1673664,99045
1673675,99005
1673683,17312
1673774,99091
1673917,71808
1673918,99171
1673976,99157
1674058,99187
1674063,02064
1674218,38856
1674225,99145
1674234,87840
1674271,99075
1674418,99023
1674492,12296
1674551,26960
1674630,99121
1674818,99019
1674888,64352
1674917,99031
1675170,99003
1675404,78160
1675411,80144
1690039,54760
1690257,99183
1690562,99043
1690673,71825
1690739,99053
1690742,22592
1690750,27664
1690810,69216
1690838,84944
1702378,99093
1721391,74100
1739612,35640
1740338,75360
1749073,02112
1749701,19560
1749730,76464
1759851,09248
1760056,25877
1760938,46328
1760962,76416
1761535,87430
1778741,32592
1782067,16960
1783506,03000
1789068,14968
1789069,19728
1789070,26496
1789071,45512
1789072,49784
1789073,67000
1789074,70000
1789075,75216
1789076,86160
1789077,86720
1793650,05544
1802666,48996
1802674,47296
1802683,64134
1852915,16208
1852916,45957
1852917,57531
1852918,80000
1852919,80656
1852920,84632
1852921,87960
1867583,04640
1867584,06728
1867585,11230
1867586,14544
1867587,18792
1867588,29136
1867589,31608
1867590,40584
1867591,43424
1867592,43432
1867593,44620
1867594,50030
1867595,52658
1867596,52904
1867597,67288
1867598,68880
1867599,74470
1867600,81152
1867601,84424
1867602,87240
1926950,09188
1927074,90008
1927075,90016
1927076,90032
1927077,90048
1927078,90064
1927079,90080
1927080,90096
1927081,90104
1927082,90120
1927083,90128
1927084,90136
1927085,90152
1927086,90168
1927087,90184
1927088,90192
1927089,90200
1927090,90208
1927091,90224
1927092,90232
1927093,90240
1927094,90248
1927095,90256
1927096,90272
1927097,90304
1927098,90288
1927099,90320
1927100,90328
1927101,90352
1927102,90368
1927103,90376
1927104,90384
1927105,90392
1927106,90400
1927107,90408
1927108,90424
1927109,90432
1927110,90440
1927111,90458
1927112,90464
1927113,90472
1927114,90480
1927115,90488
1927116,90496
1927117,90504
1927118,90512
1927119,90528
1927120,90544
1927121,90552
1927122,90568
1927123,90576
1927124,90592
1927125,90608
1927126,90616
1927127,90624
1927128,90632
1927129,90640
1927130,90648
1927131,90656
1927132,90664
1927133,90672
1927134,90680
1927135,90688
1927136,90696
1927137,90704
1927138,90712
1927139,90720
1927140,90728
1927141,90736
1927142,90760
1927143,90800
1927144,90808
1927145,90816
1927146,90824
1927147,90832
1927148,90840
1927149,90848
1927150,90872
1927151,90880
1927152,90888
1927153,90896
1927154,90904
1927155,90920
1927156,90928
1927157,90944
1927158,90952
1927159,90968
1927160,90976
1927161,90992
1927162,91000
1927163,91008
1927165,91024
1927166,91032
1927167,91040
1927168,91056
1927169,91072
1927170,91080
1927171,91088
1927172,91096
1927173,91104
1927174,91136
1927175,91196
1927176,91199
1927177,91200
1927178,91220
1927179,91222
1927180,91232
1927181,91236
1927182,91247
1927183,91253
1927184,91257
1927185,91258
1927186,91259
1927187,91260
1927188,91261
1927189,91265
1927190,91271
1927191,91276
1927192,91277
1927193,91288
1927194,91290
1927195,92553
1927196,91346
1927197,91349
1927198,91350
1927199,91370
1927200,91372
1927201,91382
1927202,91386
1927203,91397
1927204,91403
1927205,91407
1927206,91408
1927207,91409
1927208,91410
1927209,91411
1927210,91415
1927211,91421
1927212,91426
1927213,91427
1927214,91438
1927215,91440
1927216,92563
1927217,91496
1927218,91499
1927219,91500
1927220,91520
1927221,91522
1927222,91532
1927223,91536
1927224,91547
1927225,91553
1927226,91557
1927227,91558
1927228,91559
1927229,91560
1927230,91561
1927231,91565
1927232,91571
1927233,91577
1927234,91588
1927235,91590
1927236,92573
1927237,91646
1927238,91649
1927239,91650
1927240,91670
1927241,91672
1927242,91682
1927243,91686
1927244,91697
1927245,91703
1927246,91707
1927247,91708
1927248,91709
1927249,91710
1927250,91711
1927251,91715
1927252,91721
1927253,91726
1927254,91727
1927255,91738
1927256,91740
1927257,92583
1927258,91796
1927259,91799
1927260,91800
1927261,91820
1927262,91822
1927263,91832
1927264,91836
1927265,91847
1927266,91853
1927267,91857
1927268,91858
1927269,91859
1927270,91860
1927271,91861
1927272,91865
1927273,91871
1927274,91876
1927275,91877
1927276,91890
1927277,92593
1927278,91946
1927279,91986
1927280,92003
1927281,92008
1927282,92026
1927283,92027
1927284,92603
1927285,92096
1927286,92136
1927287,92153
1927288,92613
1927289,92246
1927290,92286
1927291,92303
1927292,92623
1927293,92396
1927294,92453
1927295,92723
1927296,92823
1927297,92923
1927298,93023
1927299,93123
1927300,93223
1927301,93323
1927302,93391
1927303,93399
1927304,93407
1927305,93415
1927306,95133
1927306,95133
1927307,93447
1927308,91412
1927309,93471
1927310,93431
1927311,93439
1927312,93479
1927313,93495
1927314,93511
1927315,93527
1927316,93535
1927317,93551
1927318,93575
1927319,93599
1927320,93607
1927321,93615
1927322,93631
1927323,93639
1927324,93663
1927325,93671
1927326,93679
1927327,93687
1927328,93703
1927329,93735
1927330,93743
1927331,93767
1927332,93783
1927333,93823
1927334,93831
1927335,93839
1927336,93847
1927337,93855
1927338,93863
1927339,93887
1927340,93895
1927341,93903
1927342,93911
1927343,93919
1927344,93927
1927345,93943
1927346,93951
1927347,93959
1927348,93967
1927349,93975
1927350,93983
1927351,93999
1927352,94007
1927353,94015
1927354,94023
1927355,94031
1927356,94039
1927357,94055
1927358,94063
1927359,94071
1927360,94079
1927361,94087
1927362,94103
1927363,91576
1927364,94127
1927365,94135
1927366,94143
1927367,94151
1927368,94167
1927369,94175
1927370,94183
1927371,94191
1927372,94207
1927373,94215
1927374,94231
1927375,94247
1927376,94287
1927377,94303
1927378,94311
1927379,94343
1927380,94335
1927381,94375
1927382,94383
1927383,94423
1927384,94431
1927385,94463
1927386,94479
1927387,94487
1927388,91562
1927389,94511
1927390,94527
1927391,94543
1927392,94551
1927393,94559
1927394,94575
1927395,94583
1927396,94591
1927397,94607
1927398,94623
1927399,94631
1927400,94639
1927401,94647
1927402,94655
1927403,94671
1927404,94679
1927405,94687
1927406,94695
1927407,94703
1927408,94711
1927409,94719
1927410,94727
1927411,94743
1927412,94751
1927413,94783
1927414,94759
1927415,94799
1927416,94807
1927417,94823
1927418,94831
1927419,91712
1927420,94839
1927421,94855
1927422,94863
1927423,94871
1927424,94879
1927425,94895
1927426,94903
1927427,94911
1927428,94919
1927429,94887
1927430,94927
1927431,94935
1927432,94943
1927433,94959
1927434,94967
1927435,94983
1927436,94991
1927437,94999
1927438,95015
1927439,95023
1927440,95039
1927441,95047
1927442,95055
1927443,95063
1927444,95071
1927445,95079
1927446,95087
1927447,95095
1927448,95111
1927449,95119
1927450,95135
1927451,95151
1927452,95159
1927453,95167
1927454,95191
1927455,95199
1927456,95223
1927457,95255
1927458,95263
1927459,95271
1927460,95279
1927461,95295
1927462,95311
1927463,95327
1927464,95319
1927465,95335
1927466,95343
1927467,95351
1927468,95375
1927469,95383
1927470,95391
1927471,95407
1927472,95415
1927473,95399
1927474,95423
1927475,95431
1927476,95439
1927477,95455
1927478,95479
1927479,95487
1927480,95495
1927481,95503
1927482,95511
1927483,95535
1927484,95543
1927485,95551
1927486,95559
1927487,95567
1927488,95575
1927489,95591
1927490,95599
1927491,95607
1927492,95615
1927493,95623
1927494,95631
1927495,95639
1927496,95647
1927497,91862
1927498,95663
1927499,95687
1927500,95703
1927501,95719
1927502,95735
1927503,95727
1927504,95743
1927505,95751
1927506,95759
1927507,95775
1927508,95791
1927509,95799
1927510,95807
1927511,95767
1927512,95815
1927513,95823
1927514,95847
1927515,95527
1927516,95863
1927517,95879
1927518,95887
1927519,95895
1927520,95903
1927521,95911
1927522,95919
1927523,95927
1927524,95935
1927525,95951
1927526,95967
1927527,95975
1927528,95983
1927529,95991
1927529,95991
1927529,95991
1927530,95999
1927531,96007
1927532,96015
1927533,96023
1927534,96047
1927535,96063
1927536,96079
1927537,96087
1927538,96103
1927539,96111
1927540,96119
1927541,96127
1927542,96135
1927543,96143
1927544,96151
1927545,96159
1927546,96167
1927547,96175
1927548,96183
1927549,96199
1927550,96207
1927551,96215
1927552,96223
1927553,96231
1927554,96239
1927555,96255
1927556,96263
1927557,96271
1927558,96303
1927559,91262
1927560,96327
1927561,96343
1927562,96287
1927563,96295
1927564,96319
1927565,96335
1927566,96351
1927567,96359
1927568,96367
1927569,96375
1927570,96383
1927571,96399
1927572,96407
1927573,96423
1927574,96415
1927575,96431
1927576,96439
1927577,96455
1927578,96463
1927579,96471
1927580,96479
1927581,91016
1930433,95250
1940302,23732
1940308,80120
1946099,90877
1946100,90878
1946101,95635
1952416,91210
1952417,91360
1952418,91510
1952419,91660
1952577,91241
1952578,91391
1952579,91541
1952580,91691
1952581,91841
1952863,96027
1955007,95131
1955007,95131
1985694,09952
1986190,92713
1986191,92813
1986192,92913
1986193,93013
1986194,93113
1986195,93213
1986196,93313
1986427,91215
1986428,91365
1986429,91515
1989122,93683
2389036,25496
2389043,25800
2389052,26128
2389055,26384
2389061,26736
2389067,27040
2389074,27264
2389075,27296
2389082,27712
2389083,27744
2389088,27968
2389095,28688
2389102,29008
2389103,29040
2389106,29136
2389108,29152
2389120,00468
2389138,01912
2389142,02112
2389148,03000
2389156,03512
2389166,04088
2389176,04872
2389177,04920
2389195,05928
2389200,06216
2389204,06728
2389220,08200
2389225,08472
2389259,11230
2389260,11464
2389273,12600
2389286,13512
2389288,13720
2389299,14440
2389300,14544
2389302,14744
2389305,15048
2389312,16096
2389315,16208
2389328,17120
2389335,17680
2389345,18352
2389374,20240
2389381,20560
2389388,21008
2389389,21088
2389390,21152
2389411,22976
2389417,23584
2389420,23744
2389423,23984
2389435,24496
2389462,48376
2389467,50856
2389475,51192
2389476,51208
2389498,52658
2389501,52904
2389519,54144
2389550,55752
2389557,56464
2389583,57531
2389584,57560
2389601,58312
2389606,58472
2389646,60984
2389656,61464
2389669,62264
2389718,65128
2389718,65128
2389728,65744
2389728,65744
2389745,66672
2389774,68880
2389775,68885
2389789,69472
2389791,69536
2389809,29552
2389822,30176
2389846,31200
2389856,31608
2389857,31616
2389867,32496
2389883,32944
2389886,33584
2389892,34304
2389928,37032
2389945,37880
2389945,37880
2389952,38552
2389960,39064
2389964,39304
2389966,39448
2389981,84368
2389988,41144
2389998,42104
2390013,43352
